book_theater_id,show_date,audience_count
book_00004,2023-07-02,28
book_00004,2023-07-03,34
book_00004,2023-07-04,14
book_00004,2023-07-05,24
book_00004,2023-07-06,20
book_00004,2023-07-07,12
book_00004,2023-07-08,16
book_00004,2023-07-09,32
book_00004,2023-07-10,14
book_00004,2023-07-11,18
book_00004,2023-07-12,16
book_00004,2023-07-13,20
book_00004,2023-07-14,18
book_00004,2023-07-15,28
book_00004,2023-07-16,32
book_00004,2023-07-17,34
book_00004,2023-07-18,20
book_00004,2023-07-19,8
book_00004,2023-07-20,26
book_00004,2023-07-21,18
book_00004,2023-07-22,6
book_00004,2023-07-23,18
book_00004,2023-07-24,14
book_00004,2023-07-25,8
book_00004,2023-07-26,18
book_00004,2023-07-27,30
book_00004,2023-07-28,28
book_00004,2023-07-29,8
book_00004,2023-07-30,14
book_00004,2023-07-31,14
book_00004,2023-08-01,18
book_00004,2023-08-02,18
book_00004,2023-08-03,10
book_00004,2023-08-04,18
book_00004,2023-08-05,14
book_00004,2023-08-06,22
book_00004,2023-08-07,26
book_00004,2023-08-08,10
book_00004,2023-08-09,10
book_00004,2023-08-10,20
book_00004,2023-08-11,20
book_00004,2023-08-12,18
book_00004,2023-08-13,22
book_00004,2023-08-14,26
book_00004,2023-08-15,28
book_00004,2023-08-16,16
book_00004,2023-08-17,10
book_00004,2023-08-18,16
book_00004,2023-08-19,10
book_00004,2023-08-20,22
book_00004,2023-08-21,20
book_00004,2023-08-22,16
book_00004,2023-08-23,12
book_00004,2023-08-24,10
book_00004,2023-08-26,22
book_00004,2023-08-27,34
book_00004,2023-08-28,20
book_00004,2023-08-29,16
book_00004,2023-08-30,20
book_00004,2023-08-31,16
book_00004,2023-09-01,18
book_00004,2023-09-02,30
book_00004,2023-09-03,50
book_00004,2023-09-04,22
book_00004,2023-09-05,32
book_00004,2023-09-06,24
book_00004,2023-09-07,12
book_00004,2023-09-08,16
book_00004,2023-09-09,20
book_00004,2023-09-10,40
book_00004,2023-09-11,22
book_00004,2023-09-12,10
book_00004,2023-09-13,8
book_00004,2023-09-14,16
book_00004,2023-09-15,20
book_00004,2023-09-16,14
book_00004,2023-09-17,20
book_00004,2023-09-18,22
book_00004,2023-09-19,16
book_00004,2023-09-20,12
book_00004,2023-09-21,8
book_00004,2023-09-22,16
book_00004,2023-09-23,20
book_00004,2023-09-24,40
book_00004,2023-09-25,24
book_00004,2023-09-26,20
book_00004,2023-09-27,8
book_00004,2023-09-28,12
book_00004,2023-09-29,22
book_00004,2023-09-30,22
book_00004,2023-10-01,20
book_00004,2023-10-02,32
book_00004,2023-10-03,10
book_00004,2023-10-04,10
book_00004,2023-10-05,34
book_00004,2023-10-06,14
book_00004,2023-10-07,20
book_00004,2023-10-08,24
book_00004,2023-10-09,30
book_00004,2023-10-10,42
book_00004,2023-10-11,12
book_00004,2023-10-12,18
book_00004,2023-10-13,12
book_00004,2023-10-14,20
book_00004,2023-10-15,34
book_00004,2023-10-16,30
book_00004,2023-10-17,24
book_00004,2023-10-18,22
book_00004,2023-10-19,18
book_00004,2023-10-20,30
book_00004,2023-10-21,38
book_00004,2023-10-22,28
book_00004,2023-10-23,54
book_00004,2023-10-25,8
book_00004,2023-10-26,44
book_00004,2023-10-27,20
book_00004,2023-10-28,22
book_00004,2023-10-29,8
book_00004,2023-10-30,22
book_00004,2023-10-31,20
book_00004,2023-11-01,34
book_00004,2023-11-02,44
book_00004,2023-11-03,14
book_00004,2023-11-04,32
book_00004,2023-11-05,22
book_00004,2023-11-06,20
book_00004,2023-11-07,8
book_00004,2023-11-08,18
book_00004,2023-11-09,34
book_00004,2023-11-10,10
book_00004,2023-11-12,26
book_00004,2023-11-13,34
book_00004,2023-11-14,20
book_00004,2023-11-15,20
book_00004,2023-11-16,18
book_00004,2023-11-17,24
book_00004,2023-11-18,40
book_00004,2023-11-19,42
book_00004,2023-11-20,48
book_00004,2023-11-21,24
book_00004,2023-11-22,12
book_00004,2023-11-23,36
book_00004,2023-11-24,18
book_00004,2023-11-25,16
book_00004,2023-11-26,22
book_00004,2023-11-27,30
book_00004,2023-11-28,18
book_00004,2023-11-29,20
book_00004,2023-11-30,4
book_00004,2023-12-01,18
book_00004,2023-12-02,12
book_00004,2023-12-03,28
book_00004,2023-12-04,26
book_00004,2023-12-05,26
book_00004,2023-12-06,24
book_00004,2023-12-07,22
book_00004,2023-12-08,20
book_00004,2023-12-09,12
book_00004,2023-12-10,36
book_00004,2023-12-11,14
book_00004,2023-12-12,20
book_00004,2023-12-13,14
book_00004,2023-12-14,22
book_00004,2023-12-15,24
book_00004,2023-12-16,14
book_00004,2023-12-17,38
book_00004,2023-12-18,18
book_00004,2023-12-19,8
book_00004,2023-12-20,28
book_00004,2023-12-21,16
book_00004,2023-12-22,32
book_00004,2023-12-23,20
book_00004,2023-12-24,10
book_00004,2023-12-25,14
book_00004,2023-12-26,16
book_00004,2023-12-27,10
book_00004,2023-12-28,24
book_00004,2023-12-29,18
book_00004,2023-12-30,40
book_00004,2023-12-31,18
book_00004,2024-01-01,14
book_00004,2024-01-02,22
book_00004,2024-01-03,14
book_00004,2024-01-04,16
book_00004,2024-01-05,18
book_00004,2024-01-06,20
book_00004,2024-01-07,14
book_00004,2024-01-08,10
book_00004,2024-01-09,14
book_00004,2024-01-10,10
book_00004,2024-01-11,22
book_00004,2024-01-12,10
book_00004,2024-01-13,12
book_00004,2024-01-14,12
book_00004,2024-01-15,10
book_00004,2024-01-16,26
book_00004,2024-01-17,10
book_00004,2024-01-18,12
book_00004,2024-01-19,10
book_00004,2024-01-20,16
book_00004,2024-01-21,16
book_00004,2024-01-22,32
book_00004,2024-01-23,8
book_00004,2024-01-24,14
book_00004,2024-01-25,16
book_00004,2024-01-26,16
book_00004,2024-01-27,20
book_00004,2024-01-28,28
book_00004,2024-01-29,16
book_00004,2024-01-30,4
book_00004,2024-01-31,18
book_00004,2024-02-01,10
book_00004,2024-02-02,22
book_00004,2024-02-03,10
book_00004,2024-02-04,12
book_00004,2024-02-05,24
book_00004,2024-02-06,4
book_00004,2024-02-07,8
book_00004,2024-02-08,8
book_00004,2024-02-09,24
book_00004,2024-02-10,4
book_00004,2024-02-11,24
book_00004,2024-02-12,14
book_00004,2024-02-13,10
book_00004,2024-02-14,16
book_00004,2024-02-15,14
book_00004,2024-02-16,14
book_00004,2024-02-17,16
book_00004,2024-02-18,20
book_00004,2024-02-19,18
book_00004,2024-02-20,10
book_00004,2024-02-21,6
book_00004,2024-02-22,2
book_00004,2024-02-23,12
book_00004,2024-02-24,10
book_00004,2024-02-25,6
book_00004,2024-02-26,22
book_00004,2024-02-27,10
book_00004,2024-02-28,16
book_00005,2023-07-01,32
book_00005,2023-07-02,72
book_00005,2023-07-03,60
book_00005,2023-07-04,56
book_00005,2023-07-05,38
book_00005,2023-07-06,64
book_00005,2023-07-07,52
book_00005,2023-07-08,80
book_00005,2023-07-09,94
book_00005,2023-07-10,32
book_00005,2023-07-11,16
book_00005,2023-07-12,42
book_00005,2023-07-13,60
book_00005,2023-07-14,72
book_00005,2023-07-15,32
book_00005,2023-07-16,100
book_00005,2023-07-17,88
book_00005,2023-07-18,86
book_00005,2023-07-19,66
book_00005,2023-07-20,48
book_00005,2023-07-21,56
book_00005,2023-07-22,46
book_00005,2023-07-23,64
book_00005,2023-07-24,46
book_00005,2023-07-25,56
book_00005,2023-07-26,38
book_00005,2023-07-27,20
book_00005,2023-07-28,42
book_00005,2023-07-29,80
book_00005,2023-07-30,114
book_00005,2023-07-31,42
book_00005,2023-08-01,58
book_00005,2023-08-02,80
book_00005,2023-08-03,54
book_00005,2023-08-04,58
book_00005,2023-08-05,72
book_00005,2023-08-06,48
book_00005,2023-08-07,76
book_00005,2023-08-08,42
book_00005,2023-08-09,42
book_00005,2023-08-10,52
book_00005,2023-08-11,48
book_00005,2023-08-12,48
book_00005,2023-08-13,36
book_00005,2023-08-14,32
book_00005,2023-08-15,38
book_00005,2023-08-16,52
book_00005,2023-08-17,76
book_00005,2023-08-18,46
book_00005,2023-08-19,62
book_00005,2023-08-20,34
book_00005,2023-08-21,64
book_00005,2023-08-22,40
book_00005,2023-08-23,28
book_00005,2023-08-24,64
book_00005,2023-08-25,40
book_00005,2023-08-26,84
book_00005,2023-08-27,50
book_00005,2023-08-28,28
book_00005,2023-08-29,30
book_00005,2023-08-30,62
book_00005,2023-08-31,28
book_00005,2023-09-01,56
book_00005,2023-09-02,38
book_00005,2023-09-03,34
book_00005,2023-09-04,68
book_00005,2023-09-05,32
book_00005,2023-09-06,68
book_00005,2023-09-07,50
book_00005,2023-09-08,38
book_00005,2023-09-09,54
book_00005,2023-09-10,58
book_00005,2023-09-11,48
book_00005,2023-09-12,44
book_00005,2023-09-13,38
book_00005,2023-09-14,60
book_00005,2023-09-15,42
book_00005,2023-09-16,28
book_00005,2023-09-17,94
book_00005,2023-09-18,122
book_00005,2023-09-19,36
book_00005,2023-09-20,16
book_00005,2023-09-21,30
book_00005,2023-09-22,62
book_00005,2023-09-23,46
book_00005,2023-09-24,76
book_00005,2023-09-25,92
book_00005,2023-09-26,16
book_00005,2023-09-27,54
book_00005,2023-09-28,58
book_00005,2023-09-29,44
book_00005,2023-09-30,48
book_00005,2023-10-01,56
book_00005,2023-10-02,36
book_00005,2023-10-03,50
book_00005,2023-10-04,44
book_00005,2023-10-05,22
book_00005,2023-10-06,46
book_00005,2023-10-07,58
book_00005,2023-10-08,16
book_00005,2023-10-09,58
book_00005,2023-10-10,52
book_00005,2023-10-11,20
book_00005,2023-10-12,46
book_00005,2023-10-13,58
book_00005,2023-10-14,36
book_00005,2023-10-15,54
book_00005,2023-10-16,62
book_00005,2023-10-17,30
book_00005,2023-10-18,62
book_00005,2023-10-19,34
book_00005,2023-10-20,46
book_00005,2023-10-21,28
book_00005,2023-10-22,78
book_00005,2023-10-23,48
book_00005,2023-10-24,52
book_00005,2023-10-25,52
book_00005,2023-10-26,70
book_00005,2023-10-27,54
book_00005,2023-10-28,54
book_00005,2023-10-29,30
book_00005,2023-10-30,54
book_00005,2023-10-31,64
book_00005,2023-11-01,6
book_00005,2023-11-02,56
book_00005,2023-11-03,74
book_00005,2023-11-04,30
book_00005,2023-11-05,32
book_00005,2023-11-06,46
book_00005,2023-11-07,40
book_00005,2023-11-08,28
book_00005,2023-11-09,24
book_00005,2023-11-10,54
book_00005,2023-11-11,78
book_00005,2023-11-12,68
book_00005,2023-11-13,74
book_00005,2023-11-14,26
book_00005,2023-11-15,42
book_00005,2023-11-16,50
book_00005,2023-11-17,66
book_00005,2023-11-18,64
book_00005,2023-11-19,72
book_00005,2023-11-20,72
book_00005,2023-11-21,40
book_00005,2023-11-22,66
book_00005,2023-11-23,46
book_00005,2023-11-24,34
book_00005,2023-11-25,54
book_00005,2023-11-26,90
book_00005,2023-11-27,76
book_00005,2023-11-28,34
book_00005,2023-11-29,56
book_00005,2023-11-30,56
book_00005,2023-12-01,2
book_00005,2023-12-02,56
book_00005,2023-12-03,114
book_00005,2023-12-04,58
book_00005,2023-12-05,48
book_00005,2023-12-06,46
book_00005,2023-12-07,68
book_00005,2023-12-08,76
book_00005,2023-12-09,54
book_00005,2023-12-10,92
book_00005,2023-12-11,70
book_00005,2023-12-12,50
book_00005,2023-12-13,58
book_00005,2023-12-14,44
book_00005,2023-12-15,70
book_00005,2023-12-16,120
book_00005,2023-12-17,66
book_00005,2023-12-18,82
book_00005,2023-12-19,48
book_00005,2023-12-20,40
book_00005,2023-12-21,40
book_00005,2023-12-22,76
book_00005,2023-12-23,54
book_00005,2023-12-24,22
book_00005,2023-12-25,64
book_00005,2023-12-26,66
book_00005,2023-12-27,50
book_00005,2023-12-28,104
book_00005,2023-12-29,30
book_00005,2023-12-30,134
book_00005,2023-12-31,24
book_00005,2024-01-01,22
book_00005,2024-01-02,88
book_00005,2024-01-03,82
book_00005,2024-01-04,78
book_00005,2024-01-05,48
book_00005,2024-01-06,48
book_00005,2024-01-07,62
book_00005,2024-01-08,50
book_00005,2024-01-09,74
book_00005,2024-01-10,36
book_00005,2024-01-11,22
book_00005,2024-01-12,60
book_00005,2024-01-13,46
book_00005,2024-01-14,96
book_00005,2024-01-15,84
book_00005,2024-01-16,32
book_00005,2024-01-17,78
book_00005,2024-01-18,36
book_00005,2024-01-19,42
book_00005,2024-01-20,78
book_00005,2024-01-21,42
book_00005,2024-01-22,46
book_00005,2024-01-23,34
book_00005,2024-01-24,58
book_00005,2024-01-25,40
book_00005,2024-01-26,42
book_00005,2024-01-27,52
book_00005,2024-01-28,32
book_00005,2024-01-29,44
book_00005,2024-01-30,34
book_00005,2024-01-31,46
book_00005,2024-02-01,64
book_00005,2024-02-02,14
book_00005,2024-02-03,42
book_00005,2024-02-04,62
book_00005,2024-02-05,22
book_00005,2024-02-06,26
book_00005,2024-02-07,32
book_00005,2024-02-08,44
book_00005,2024-02-09,20
book_00005,2024-02-10,36
book_00005,2024-02-11,72
book_00005,2024-02-12,66
book_00005,2024-02-13,22
book_00005,2024-02-14,52
book_00005,2024-02-15,48
book_00005,2024-02-16,48
book_00005,2024-02-17,64
book_00005,2024-02-18,66
book_00005,2024-02-19,36
book_00005,2024-02-20,64
book_00005,2024-02-21,48
book_00005,2024-02-22,52
book_00005,2024-02-23,72
book_00005,2024-02-24,48
book_00005,2024-02-25,28
book_00005,2024-02-26,62
book_00005,2024-02-27,16
book_00005,2024-02-28,86
book_00006,2023-01-04,56
book_00006,2023-01-05,72
book_00006,2023-01-06,24
book_00006,2023-01-07,40
book_00006,2023-01-08,84
book_00006,2023-01-09,32
book_00006,2023-01-12,20
book_00006,2023-01-13,80
book_00006,2023-01-14,72
book_00006,2023-01-15,106
book_00006,2023-01-16,64
book_00006,2023-01-18,24
book_00006,2023-01-19,44
book_00006,2023-01-20,88
book_00006,2023-01-21,64
book_00006,2023-01-22,114
book_00006,2023-01-23,16
book_00006,2023-01-25,56
book_00006,2023-01-26,78
book_00006,2023-01-27,42
book_00006,2023-01-28,124
book_00006,2023-01-29,94
book_00006,2023-01-30,24
book_00006,2023-02-01,52
book_00006,2023-02-02,34
book_00006,2023-02-03,82
book_00006,2023-02-04,22
book_00006,2023-02-05,110
book_00006,2023-02-06,82
book_00006,2023-02-08,36
book_00006,2023-02-09,54
book_00006,2023-02-10,120
book_00006,2023-02-12,120
book_00006,2023-02-13,20
book_00006,2023-02-15,20
book_00006,2023-02-16,36
book_00006,2023-02-17,82
book_00006,2023-02-18,94
book_00006,2023-02-19,128
book_00006,2023-02-20,34
book_00006,2023-02-22,14
book_00006,2023-02-23,112
book_00006,2023-02-24,26
book_00006,2023-02-25,82
book_00006,2023-02-26,94
book_00006,2023-02-27,172
book_00006,2023-02-28,62
book_00006,2023-03-01,52
book_00006,2023-03-02,78
book_00006,2023-03-03,58
book_00006,2023-03-04,110
book_00006,2023-03-05,70
book_00006,2023-03-07,46
book_00006,2023-03-08,54
book_00006,2023-03-09,56
book_00006,2023-03-10,80
book_00006,2023-03-11,126
book_00006,2023-03-13,94
book_00006,2023-03-14,30
book_00006,2023-03-15,100
book_00006,2023-03-16,50
book_00006,2023-03-17,32
book_00006,2023-03-18,78
book_00006,2023-03-19,72
book_00006,2023-03-22,34
book_00006,2023-03-23,56
book_00006,2023-03-24,74
book_00006,2023-03-25,74
book_00006,2023-03-26,56
book_00006,2023-03-28,28
book_00006,2023-03-29,46
book_00006,2023-03-30,94
book_00006,2023-03-31,106
book_00006,2023-04-01,124
book_00006,2023-04-04,28
book_00006,2023-04-05,28
book_00006,2023-04-06,86
book_00006,2023-04-07,80
book_00006,2023-04-08,112
book_00006,2023-04-09,70
book_00006,2023-04-11,52
book_00006,2023-04-12,70
book_00006,2023-04-13,52
book_00006,2023-04-14,84
book_00006,2023-04-15,102
book_00006,2023-04-16,22
book_00006,2023-04-18,52
book_00006,2023-04-19,64
book_00006,2023-04-20,52
book_00006,2023-04-21,56
book_00006,2023-04-22,96
book_00006,2023-04-23,22
book_00006,2023-04-25,86
book_00006,2023-04-26,42
book_00006,2023-04-27,84
book_00006,2023-04-28,136
book_00006,2023-05-06,46
book_00006,2023-05-07,26
book_00006,2023-05-09,30
book_00006,2023-05-10,40
book_00006,2023-05-11,46
book_00006,2023-05-12,78
book_00006,2023-05-13,76
book_00006,2023-05-14,32
book_00006,2023-05-16,16
book_00006,2023-05-17,22
book_00006,2023-05-18,42
book_00006,2023-05-19,66
book_00006,2023-05-20,108
book_00006,2023-05-21,80
book_00006,2023-05-23,84
book_00006,2023-05-24,54
book_00006,2023-05-25,94
book_00006,2023-05-26,94
book_00006,2023-05-27,80
book_00006,2023-05-28,14
book_00006,2023-05-30,82
book_00006,2023-05-31,40
book_00006,2023-06-01,76
book_00006,2023-06-02,62
book_00006,2023-06-03,90
book_00006,2023-06-04,16
book_00006,2023-06-06,40
book_00006,2023-06-07,60
book_00006,2023-06-08,28
book_00006,2023-06-09,66
book_00006,2023-06-10,104
book_00006,2023-06-11,8
book_00006,2023-06-13,30
book_00006,2023-06-14,96
book_00006,2023-06-15,80
book_00006,2023-06-16,90
book_00006,2023-06-17,112
book_00006,2023-06-18,90
book_00006,2023-06-20,56
book_00006,2023-06-21,80
book_00006,2023-06-22,82
book_00006,2023-06-23,60
book_00006,2023-06-24,116
book_00006,2023-06-25,24
book_00006,2023-06-26,4
book_00006,2023-06-27,28
book_00006,2023-06-28,40
book_00006,2023-06-29,74
book_00006,2023-06-30,92
book_00006,2023-07-01,106
book_00006,2023-07-02,42
book_00006,2023-07-04,50
book_00006,2023-07-05,94
book_00006,2023-07-06,94
book_00006,2023-07-07,18
book_00006,2023-07-08,118
book_00006,2023-07-09,60
book_00006,2023-07-11,40
book_00006,2023-07-12,82
book_00006,2023-07-13,48
book_00006,2023-07-14,76
book_00006,2023-07-15,128
book_00006,2023-07-16,14
book_00006,2023-07-19,60
book_00006,2023-07-20,72
book_00006,2023-07-21,64
book_00006,2023-07-22,90
book_00006,2023-07-23,28
book_00006,2023-07-25,58
book_00006,2023-07-26,42
book_00006,2023-07-27,52
book_00006,2023-07-28,116
book_00006,2023-07-29,92
book_00006,2023-07-30,64
book_00006,2023-07-31,68
book_00006,2023-08-01,68
book_00006,2023-08-02,22
book_00006,2023-08-03,24
book_00006,2023-08-04,70
book_00006,2023-08-05,68
book_00006,2023-08-06,26
book_00006,2023-08-08,28
book_00006,2023-08-09,82
book_00006,2023-08-10,90
book_00006,2023-08-15,20
book_00006,2023-08-16,14
book_00006,2023-08-17,52
book_00006,2023-08-18,48
book_00006,2023-08-19,94
book_00006,2023-08-22,30
book_00006,2023-08-23,52
book_00006,2023-08-24,18
book_00006,2023-08-25,82
book_00006,2023-08-26,104
book_00006,2023-08-27,26
book_00006,2023-08-29,28
book_00006,2023-08-30,88
book_00006,2023-08-31,70
book_00006,2023-09-01,22
book_00006,2023-09-02,88
book_00006,2023-09-03,38
book_00006,2023-09-05,54
book_00006,2023-09-06,66
book_00006,2023-09-07,114
book_00006,2023-09-08,90
book_00006,2023-09-09,142
book_00006,2023-09-12,82
book_00006,2023-09-13,72
book_00006,2023-09-14,52
book_00006,2023-09-15,64
book_00006,2023-09-16,78
book_00006,2023-09-17,44
book_00006,2023-09-20,14
book_00006,2023-09-21,72
book_00006,2023-09-23,110
book_00006,2023-09-24,16
book_00006,2023-09-26,46
book_00006,2023-09-27,70
book_00006,2023-09-28,58
book_00006,2023-09-29,52
book_00006,2023-09-30,118
book_00006,2023-10-01,26
book_00006,2023-10-03,32
book_00006,2023-10-04,56
book_00006,2023-10-05,44
book_00006,2023-10-06,46
book_00006,2023-10-07,100
book_00006,2023-10-08,38
book_00006,2023-10-11,24
book_00006,2023-10-12,102
book_00006,2023-10-13,58
book_00006,2023-10-14,64
book_00006,2023-10-15,52
book_00006,2023-10-17,44
book_00006,2023-10-18,108
book_00006,2023-10-19,64
book_00006,2023-10-20,92
book_00006,2023-10-21,90
book_00006,2023-10-22,40
book_00006,2023-10-24,84
book_00006,2023-10-25,74
book_00006,2023-10-26,68
book_00006,2023-10-27,60
book_00006,2023-10-28,84
book_00006,2023-10-30,92
book_00006,2023-10-31,50
book_00006,2023-11-01,54
book_00006,2023-11-02,78
book_00006,2023-11-04,90
book_00006,2023-11-05,20
book_00006,2023-11-07,88
book_00006,2023-11-08,48
book_00006,2023-11-09,64
book_00006,2023-11-10,54
book_00006,2023-11-11,108
book_00006,2023-11-12,30
book_00006,2023-11-14,66
book_00006,2023-11-15,28
book_00006,2023-11-16,38
book_00006,2023-11-17,82
book_00006,2023-11-18,68
book_00006,2023-11-19,76
book_00006,2023-11-21,40
book_00006,2023-11-22,106
book_00006,2023-11-24,86
book_00006,2023-11-25,84
book_00006,2023-11-26,32
book_00006,2023-11-28,50
book_00006,2023-11-29,46
book_00006,2023-11-30,60
book_00006,2023-12-01,58
book_00006,2023-12-02,96
book_00006,2023-12-03,48
book_00006,2023-12-05,38
book_00006,2023-12-06,22
book_00006,2023-12-07,92
book_00006,2023-12-08,92
book_00006,2023-12-09,116
book_00006,2023-12-10,52
book_00006,2023-12-12,62
book_00006,2023-12-13,66
book_00006,2023-12-14,90
book_00006,2023-12-15,82
book_00006,2023-12-16,106
book_00006,2023-12-17,64
book_00006,2023-12-19,70
book_00006,2023-12-20,102
book_00006,2023-12-21,88
book_00006,2023-12-22,124
book_00006,2023-12-26,112
book_00006,2023-12-27,86
book_00006,2023-12-28,120
book_00006,2023-12-29,12
book_00006,2024-01-04,34
book_00006,2024-01-05,74
book_00006,2024-01-06,48
book_00006,2024-01-07,58
book_00006,2024-01-10,64
book_00006,2024-01-11,68
book_00006,2024-01-12,36
book_00006,2024-01-13,74
book_00006,2024-01-14,40
book_00006,2024-01-16,58
book_00006,2024-01-17,80
book_00006,2024-01-18,52
book_00006,2024-01-19,96
book_00006,2024-01-20,98
book_00006,2024-01-21,38
book_00006,2024-01-23,46
book_00006,2024-01-24,56
book_00006,2024-01-25,80
book_00006,2024-01-26,92
book_00006,2024-01-27,136
book_00006,2024-01-28,32
book_00006,2024-01-30,62
book_00006,2024-01-31,66
book_00006,2024-02-01,86
book_00006,2024-02-02,86
book_00006,2024-02-03,52
book_00006,2024-02-04,22
book_00006,2024-02-06,72
book_00006,2024-02-07,52
book_00006,2024-02-08,106
book_00006,2024-02-09,40
book_00006,2024-02-10,96
book_00006,2024-02-13,42
book_00006,2024-02-14,60
book_00006,2024-02-15,78
book_00006,2024-02-16,66
